Event,Timestamp,Width,Intensity,Stage x Position,Material Thickness
21820,2182.048,9.91,37600.0,150.5,0.6
21821,2182.148,10.2,38700.0,150.5,0.6
21822,2182.248,10.2,41700.0,150.5,0.6
21823,2182.348,9.79,38000.0,150.5,0.6
21824,2182.448,10.0,43400.0,150.5,0.6
21825,2182.548,9.84,41100.0,150.5,0.6
21826,2182.648,10.3,37000.0,0.0,0.0
21827,2182.748,10.3,39700.0,0.0,0.0
21828,2182.848,10.1,37800.0,150.5,0.6
21829,2182.948,9.75,36200.0,0.0,0.0
21830,2183.048,10.1,43000.0,0.0,0.0
21831,2183.148,9.92,37500.0,0.0,0.0
21832,2183.248,9.89,38100.0,150.5,0.6
21833,2183.348,10.3,36800.0,150.5,0.6
21834,2183.448,9.66,40000.0,150.5,0.6
21835,2183.548,9.67,39600.0,150.5,0.6
21836,2183.648,9.81,39500.0,150.5,0.6
21837,2183.748,9.72,39400.0,150.5,0.6
21838,2183.848,9.66,36000.0,150.5,0.6
21839,2183.948,10.2,38500.0,150.5,0.6
21840,2184.048,9.69,38900.0,150.5,0.6
21841,2184.148,9.79,38500.0,150.5,0.6
21842,2184.248,10.4,37400.0,150.5,0.6
21843,2184.348,10.0,41100.0,150.5,0.6
21844,2184.448,9.38,37200.0,150.5,0.6
21845,2184.548,9.85,37900.0,150.5,0.6
21846,2184.648,9.66,39900.0,150.5,0.6
21847,2184.748,9.94,39500.0,150.5,0.6
21848,2184.848,10.4,36700.0,150.5,0.6
21849,2184.948,9.61,41800.0,150.5,0.6
21850,2185.048,9.87,41700.0,150.5,0.6
21851,2185.148,10.2,38400.0,0.0,0.0
21852,2185.248,10.1,41700.0,0.0,0.0
21853,2185.348,9.67,40500.0,0.0,0.0
21854,2185.448,10.2,36400.0,150.5,0.6
21855,2185.548,10.2,36700.0,150.5,0.6
21856,2185.648,9.69,36900.0,150.5,0.6
21857,2185.748,9.54,36600.0,150.5,0.6
21858,2185.848,10.3,39800.0,150.5,0.6
21859,2185.948,9.94,40500.0,150.5,0.6
21860,2186.048,10.1,39300.0,150.5,0.6
21861,2186.148,10.4,38800.0,150.5,0.6
21862,2186.248,10.2,37100.0,150.5,0.6
21863,2186.348,10.1,39500.0,0.0,0.0
21864,2186.448,10.1,38900.0,0.0,0.0
21865,2186.548,9.9,39800.0,150.5,0.6
21866,2186.648,9.87,39700.0,150.5,0.6
21867,2186.748,9.97,42100.0,150.5,0.6
21868,2186.848,10.0,37700.0,150.5,0.6
21869,2186.948,10.4,41900.0,150.5,0.6
21870,2187.048,9.6,39400.0,150.5,0.6
21871,2187.148,10.1,40000.0,150.5,0.6
21872,2187.248,10.2,39400.0,150.5,0.6
21873,2187.348,9.58,41100.0,150.5,0.6
21874,2187.448,10.2,37300.0,150.5,0.6
21875,2187.548,9.75,38600.0,150.5,0.6
21876,2187.648,9.86,35200.0,150.5,0.6
21877,2187.748,10.1,37300.0,150.5,0.6
21878,2187.848,9.85,41000.0,150.5,0.6
21879,2187.948,10.2,41100.0,150.5,0.6
21880,2188.048,10.1,38000.0,150.5,0.6
21881,2188.148,10.2,37600.0,150.5,0.6
21882,2188.248,10.0,36200.0,150.5,0.6
21883,2188.348,9.9,38600.0,150.5,0.6
21884,2188.448,9.7,39300.0,150.5,0.6
21885,2188.548,9.99,35900.0,150.5,0.6
21886,2188.648,9.98,39100.0,150.5,0.6
21887,2188.748,10.2,38400.0,150.5,0.6
21888,2188.848,10.1,37900.0,150.5,0.6
21889,2188.948,10.2,41400.0,150.5,0.6
21890,2189.048,10.2,38100.0,150.5,0.6
21891,2189.148,9.91,38900.0,150.5,0.6
21892,2189.248,10.2,42700.0,150.5,0.6
21893,2189.348,10.2,37600.0,150.5,0.6
21894,2189.448,9.73,43000.0,150.5,0.6
21895,2189.548,10.1,44300.0,150.5,0.6
21896,2189.648,9.95,42300.0,150.5,0.6
21897,2189.748,9.82,41600.0,150.5,0.6
21898,2189.848,9.86,37800.0,150.5,0.6
21899,2189.948,10.1,38300.0,150.5,0.6
21900,2190.048,9.64,37500.0,150.5,0.6
21901,2190.148,9.96,39500.0,150.5,0.6
21902,2190.248,9.68,36600.0,150.5,0.6
21903,2190.348,9.63,39400.0,150.5,0.6
21904,2190.448,10.5,38500.0,150.5,0.6
21905,2190.548,9.84,36200.0,150.5,0.6
21906,2190.649,9.76,39000.0,150.5,0.6
21907,2190.749,10.6,38600.0,150.5,0.6
21908,2190.849,10.3,38000.0,150.5,0.6
21909,2190.949,10.3,38400.0,0.0,0.0
21910,2191.049,9.9,40400.0,0.0,0.0
21911,2191.149,9.67,41300.0,0.0,0.0
21912,2191.249,10.3,39700.0,0.0,0.0
21913,2191.349,9.82,40200.0,0.0,0.0
21914,2191.387,10.2,38800.0,150.5,0.6
21915,2191.549,10.2,42900.0,150.5,0.6
21916,2191.649,9.79,40300.0,150.5,0.6
21917,2191.749,10.0,40000.0,150.5,0.6
21918,2191.849,10.2,38500.0,150.5,0.6
21919,2191.948,9.79,41300.0,150.5,0.6
21920,2192.048,10.2,39900.0,150.5,0.6
21921,2192.148,9.86,37700.0,150.5,0.6
21922,2192.248,10.2,39700.0,150.5,0.6
21923,2192.348,9.65,39700.0,150.5,0.6
21924,2192.448,10.2,38100.0,150.5,0.6
21925,2192.548,10.0,39200.0,150.5,0.6
21926,2192.648,10.1,40000.0,150.5,0.6
21927,2192.748,10.1,38400.0,150.5,0.6
21928,2192.848,9.95,37500.0,0.0,0.0
21929,2192.948,10.2,40300.0,0.0,0.0
21930,2193.048,10.0,39200.0,0.0,0.0
21931,2193.148,9.88,37400.0,150.5,0.6
21932,2193.248,9.86,37400.0,150.5,0.6
21933,2193.348,9.65,36500.0,150.5,0.6
21934,2193.406,9.98,37600.0,150.5,0.6
21935,2193.548,10.1,43300.0,0.0,0.0
21936,2193.648,10.0,40400.0,0.0,0.0
21937,2193.748,10.1,36300.0,150.5,0.6
21938,2193.848,9.96,40300.0,150.5,0.6
21939,2193.948,9.73,39100.0,150.5,0.6
21940,2194.048,9.72,42500.0,150.5,0.6
21941,2194.148,10.3,35800.0,150.5,0.6
21942,2194.248,9.94,37200.0,150.5,0.6
21943,2194.348,9.77,42400.0,150.5,0.6
21944,2194.448,9.79,37700.0,150.5,0.6
21945,2194.548,9.94,39700.0,150.5,0.6
21946,2194.648,9.96,39400.0,150.5,0.6
21947,2194.748,10.2,40000.0,150.5,0.6
21948,2194.848,10.1,41900.0,150.5,0.6
21949,2194.948,10.1,37000.0,0.0,0.0
21950,2195.048,10.3,38800.0,0.0,0.0
21951,2195.148,10.3,43700.0,150.5,0.6
21952,2195.248,9.63,39700.0,150.5,0.6
21953,2195.348,10.1,35900.0,150.5,0.6
21954,2195.448,9.81,32900.0,150.5,0.6
21955,2195.548,9.99,40100.0,150.5,0.6
21956,2195.648,9.96,36900.0,150.5,0.6
21957,2195.748,9.83,37300.0,150.5,0.6
21958,2195.848,10.1,40800.0,150.5,0.6
21959,2195.948,9.77,43500.0,150.5,0.6
21960,2196.048,9.83,45000.0,150.5,0.6
21961,2196.148,9.99,40200.0,150.5,0.6
21962,2196.248,9.97,42300.0,150.5,0.6
21963,2196.348,10.2,38000.0,0.0,0.0
21964,2196.448,10.4,41700.0,0.0,0.0
21965,2196.548,9.75,38800.0,150.5,0.6
21966,2196.648,10.1,39400.0,150.5,0.6
21967,2196.748,9.91,40600.0,150.5,0.6
21968,2196.848,9.92,38900.0,150.5,0.6
21969,2196.948,9.99,39100.0,150.5,0.6
21970,2197.048,10.3,40000.0,150.5,0.6
21971,2197.148,10.0,39200.0,150.5,0.6
21972,2197.248,10.1,41300.0,150.5,0.6
21973,2197.348,10.1,40200.0,150.5,0.6
21974,2197.448,10.2,42100.0,150.5,0.6
21975,2197.548,9.66,41500.0,150.5,0.6
21976,2197.648,9.95,36100.0,150.5,0.6
21977,2197.748,10.2,42700.0,150.5,0.6
21978,2197.848,10.1,40800.0,150.5,0.6
21979,2197.948,10.1,41500.0,150.5,0.6
21980,2198.048,10.2,37900.0,150.5,0.6
21981,2198.148,9.74,42300.0,150.5,0.6
21982,2198.248,9.78,42200.0,150.5,0.6
21983,2198.348,9.95,39300.0,150.5,0.6
21984,2198.448,10.2,45400.0,150.5,0.6
21985,2198.548,10.2,41200.0,150.5,0.6
21986,2198.648,10.3,40400.0,150.5,0.6
21987,2198.748,10.1,40600.0,150.5,0.6
21988,2198.848,9.99,40900.0,0.0,0.0
21989,2198.948,10.1,42500.0,0.0,0.0
21990,2199.048,9.8,41500.0,150.5,0.6
21991,2199.148,9.78,36700.0,0.0,0.0
21992,2199.248,9.93,41400.0,0.0,0.0
21993,2199.348,10.3,38800.0,150.5,0.6
21994,2199.448,9.65,38100.0,150.5,0.6
21995,2199.548,9.96,39100.0,150.5,0.6
21996,2199.648,10.2,41400.0,150.5,0.6
21997,2199.748,10.6,41200.0,150.5,0.6
21998,2199.848,9.86,40700.0,150.5,0.6
21999,2199.948,10.1,38900.0,150.5,0.6
22000,2200.048,9.59,41000.0,150.5,0.6
22001,2200.148,9.97,41100.0,150.5,0.6
22002,2200.248,10.0,35900.0,150.5,0.6
22003,2200.348,10.0,42200.0,150.5,0.6
22004,2200.448,9.94,38900.0,150.5,0.6
22005,2200.548,9.99,43600.0,150.5,0.6
22006,2200.648,9.86,36300.0,150.5,0.6
22007,2200.748,10.3,42800.0,150.5,0.6
22008,2200.848,10.4,36500.0,150.5,0.6
22009,2200.948,9.96,41400.0,150.5,0.6
22010,2201.048,10.2,38800.0,150.5,0.6
22011,2201.148,9.72,37300.0,150.5,0.6
22012,2201.248,9.7,40500.0,150.5,0.6
22013,2201.348,10.2,39000.0,150.5,0.6
22014,2201.448,10.1,42800.0,150.5,0.6
22015,2201.548,10.5,39700.0,150.5,0.6
22016,2201.648,9.57,40500.0,150.5,0.6
22017,2201.748,9.96,38800.0,150.5,0.6
22018,2201.848,10.0,41400.0,150.5,0.6
22019,2201.948,10.4,38300.0,150.5,0.6
22020,2202.048,10.4,36900.0,150.5,0.6
22021,2202.148,10.1,38700.0,150.5,0.6
22022,2202.248,9.81,39100.0,150.5,0.6
22023,2202.348,9.96,42500.0,150.5,0.6
22024,2202.448,10.0,40000.0,150.5,0.6
22025,2202.548,10.0,41400.0,150.5,0.6
22026,2202.648,9.71,44400.0,150.5,0.6
22027,2202.702,10.1,36800.0,150.5,0.6
22028,2202.848,10.2,41000.0,150.5,0.6
22029,2202.948,9.78,41200.0,150.5,0.6
22030,2203.048,10.1,40900.0,150.5,0.6
22031,2203.148,9.7,41000.0,150.5,0.6
22032,2203.248,9.74,35600.0,150.5,0.6
22033,2203.348,9.82,37500.0,150.5,0.6
22034,2203.448,10.5,41100.0,150.5,0.6
22035,2203.548,10.0,41100.0,150.5,0.6
22036,2203.648,9.98,39100.0,150.5,0.6
22037,2203.748,10.0,42600.0,150.5,0.6
22038,2203.848,10.5,40800.0,0.0,0.0
22039,2203.948,9.96,38200.0,0.0,0.0
22040,2204.048,10.1,40200.0,150.5,0.6
22041,2204.147,9.87,37800.0,150.5,0.6
22042,2204.19,10.3,43000.0,150.5,0.6
22043,2204.347,10.1,36300.0,150.5,0.6
22044,2204.447,9.72,40400.0,150.5,0.6
22045,2204.547,10.3,39200.0,150.5,0.6
22046,2204.647,9.84,40200.0,150.5,0.6
22047,2204.747,9.88,40200.0,150.5,0.6
22048,2204.847,9.94,39800.0,150.5,0.6
22049,2204.947,9.82,37000.0,150.5,0.6
22050,2205.047,9.86,44000.0,150.5,0.6
22051,2205.147,10.1,40200.0,150.5,0.6
22052,2205.247,10.3,36500.0,150.5,0.6
22053,2205.348,10.4,40700.0,150.5,0.6
22054,2205.448,10.1,39500.0,150.5,0.6
22055,2205.548,10.1,37000.0,150.5,0.6
22056,2205.648,9.99,43300.0,150.5,0.6
22057,2205.748,10.1,34600.0,150.5,0.6
22058,2205.848,10.1,40800.0,150.5,0.6
22059,2205.948,10.0,39200.0,150.5,0.6
22060,2206.048,9.88,39600.0,150.5,0.6
22061,2206.148,9.84,39100.0,150.5,0.6
22062,2206.248,10.0,40800.0,150.5,0.6
22063,2206.348,9.99,39600.0,150.5,0.6
22064,2206.448,10.1,36400.0,150.5,0.6
22065,2206.548,10.1,35800.0,150.5,0.6
22066,2206.648,10.1,35300.0,0.0,0.0
22067,2206.748,10.3,38600.0,0.0,0.0
22068,2206.848,10.1,38600.0,150.5,0.6
22069,2206.948,9.8,39400.0,150.5,0.6
22070,2207.048,9.99,38300.0,150.5,0.6
22071,2207.148,9.39,38300.0,150.5,0.6
22072,2207.248,10.2,39000.0,150.5,0.6
22073,2207.348,10.0,38200.0,150.5,0.6
22074,2207.448,10.4,40300.0,150.5,0.6
22075,2207.548,10.2,40300.0,150.5,0.6
22076,2207.648,9.58,37600.0,150.5,0.6
22077,2207.748,10.2,36000.0,150.5,0.6
22078,2207.848,10.0,38800.0,150.5,0.6
22079,2207.948,10.0,37400.0,150.5,0.6
22080,2208.048,9.92,38400.0,150.5,0.6
22081,2208.148,10.1,37900.0,150.5,0.6
22082,2208.248,10.2,39700.0,150.5,0.6
22083,2208.348,9.9,40600.0,150.5,0.6
22084,2208.448,9.92,38100.0,150.5,0.6
22085,2208.548,9.79,36600.0,0.0,0.0
22086,2208.648,9.92,37600.0,0.0,0.0
22087,2208.748,10.5,38500.0,150.5,0.6
22088,2208.848,10.0,41100.0,150.5,0.6
22089,2208.948,9.98,35300.0,150.5,0.6
22090,2209.048,10.1,40700.0,150.5,0.6
22091,2209.148,9.99,36200.0,150.5,0.6
22092,2209.248,10.1,39400.0,150.5,0.6
22093,2209.348,10.2,41600.0,150.5,0.6
22094,2209.448,9.83,43200.0,150.5,0.6
22095,2209.548,9.96,39000.0,150.5,0.6
22096,2209.648,9.42,36700.0,150.5,0.6
22097,2209.748,10.3,37700.0,150.5,0.6
22098,2209.848,10.1,37100.0,150.5,0.6
22099,2209.948,9.55,41400.0,150.5,0.6
22100,2210.048,9.69,38700.0,150.5,0.6
22101,2210.148,9.93,38800.0,0.0,0.0
22102,2210.248,9.86,40600.0,0.0,0.0
22103,2210.348,10.2,43100.0,150.5,0.6
22104,2210.448,10.4,37900.0,150.5,0.6
22105,2210.548,9.74,39300.0,150.5,0.6
22106,2210.648,9.71,40800.0,150.5,0.6
22107,2210.748,10.0,37300.0,150.5,0.6
22108,2210.848,10.4,40500.0,150.5,0.6
22109,2210.948,9.92,39000.0,150.5,0.6
22110,2211.048,9.91,37200.0,150.5,0.6
22111,2211.148,9.57,37600.0,150.5,0.6
22112,2211.248,9.71,37400.0,150.5,0.6
22113,2211.348,10.2,40000.0,150.5,0.6
22114,2211.448,10.1,35900.0,150.5,0.6
22115,2211.548,10.1,38700.0,150.5,0.6
22116,2211.648,10.3,36900.0,150.5,0.6
22117,2211.748,10.3,40700.0,150.5,0.6
22118,2211.848,9.91,40600.0,150.5,0.6
22119,2211.948,10.1,37300.0,150.5,0.6
22120,2212.048,9.87,37700.0,150.5,0.6
22121,2212.148,10.5,37100.0,150.5,0.6
22122,2212.248,9.96,36600.0,150.5,0.6
22123,2212.348,9.92,40900.0,150.5,0.6
22124,2212.448,10.1,43000.0,150.5,0.6
22125,2212.548,10.2,37300.0,150.5,0.6
22126,2212.648,9.77,41000.0,150.5,0.6
22127,2212.748,9.45,40400.0,150.5,0.6
22128,2212.848,9.81,42500.0,150.5,0.6
22129,2212.948,9.62,37900.0,150.5,0.6
22130,2213.048,10.2,37300.0,150.5,0.6
22131,2213.148,9.72,34500.0,0.0,0.0
22132,2213.248,9.83,40300.0,0.0,0.0
22133,2213.348,9.91,38100.0,150.5,0.6
22134,2213.448,9.86,35000.0,150.5,0.6
22135,2213.548,10.3,41200.0,150.5,0.6
22136,2213.648,9.65,40300.0,150.5,0.6
22137,2213.748,10.2,37800.0,150.5,0.6
22138,2213.848,10.1,35800.0,150.5,0.6
22139,2213.948,9.79,38400.0,150.5,0.6
22140,2214.048,9.88,39900.0,150.5,0.6
22141,2214.148,10.2,39000.0,150.5,0.6
22142,2214.248,9.76,41400.0,150.5,0.6
22143,2214.348,9.69,37900.0,150.5,0.6
22144,2214.448,10.1,40600.0,150.5,0.6
22145,2214.548,9.65,36500.0,0.0,0.0
22146,2214.648,9.61,40200.0,0.0,0.0
22147,2214.748,10.2,38500.0,150.5,0.6
22148,2214.848,10.1,38400.0,0.0,0.0
22149,2214.948,9.73,39700.0,0.0,0.0
22150,2215.048,10.3,38300.0,150.5,0.6
22151,2215.148,9.91,42700.0,150.5,0.6
22152,2215.248,9.71,36700.0,150.5,0.6
22153,2215.348,9.8,34300.0,150.5,0.6
22154,2215.448,9.66,38400.0,150.5,0.6
22155,2215.548,9.72,39900.0,0.0,0.0
22156,2215.648,9.87,37600.0,0.0,0.0
22157,2215.748,10.3,37800.0,150.5,0.6
22158,2215.848,9.91,37500.0,150.5,0.6
22159,2215.948,10.2,36900.0,150.5,0.6
22160,2216.048,10.1,37400.0,150.5,0.6
22161,2216.148,9.45,37100.0,150.5,0.6
22162,2216.248,9.7,35000.0,150.5,0.6
22163,2216.348,9.93,38200.0,150.5,0.6
22164,2216.447,9.85,38200.0,150.5,0.6
22165,2216.547,10.1,38400.0,150.5,0.6
22166,2216.647,10.2,35800.0,150.5,0.6
22167,2216.747,9.73,37300.0,150.5,0.6
22168,2216.847,9.87,38200.0,150.5,0.6
22169,2216.947,10.0,41800.0,150.5,0.6
22170,2217.047,10.1,38100.0,150.5,0.6
22171,2217.147,9.9,40200.0,150.5,0.6
22172,2217.247,9.78,37600.0,150.5,0.6
22173,2217.347,10.1,39300.0,0.0,0.0
22174,2217.447,10.0,37400.0,0.0,0.0
22175,2217.547,10.2,40200.0,150.5,0.6
22176,2217.647,10.4,38700.0,150.5,0.6
22177,2217.747,10.1,37800.0,150.5,0.6
22178,2217.847,10.0,39800.0,150.5,0.6
22179,2217.947,9.99,35400.0,150.5,0.6
22180,2218.047,9.77,36400.0,0.0,0.0
22181,2218.147,10.1,36600.0,0.0,0.0
22182,2218.247,9.65,39700.0,150.5,0.6
22183,2218.347,9.86,40000.0,150.5,0.6
22184,2218.447,9.49,38300.0,150.5,0.6
22185,2218.547,10.5,36000.0,150.5,0.6
22186,2218.647,9.8,39100.0,150.5,0.6
22187,2218.747,9.8,34500.0,150.5,0.6
22188,2218.847,10.4,38500.0,150.5,0.6
22189,2218.947,9.74,36300.0,150.5,0.6
22190,2219.047,9.47,38300.0,150.5,0.6
22191,2219.147,10.4,39100.0,150.5,0.6
22192,2219.247,10.4,40000.0,150.5,0.6
22193,2219.347,10.1,34400.0,150.5,0.6
22194,2219.447,9.75,36500.0,150.5,0.6
22195,2219.547,10.3,37500.0,150.5,0.6
22196,2219.647,10.1,42800.0,150.5,0.6
22197,2219.747,10.0,38400.0,150.5,0.6
22198,2219.847,10.1,35500.0,150.5,0.6
22199,2219.948,10.0,38100.0,150.5,0.6
22200,2220.048,9.8,43200.0,150.5,0.6
22201,2220.148,10.3,40200.0,150.5,0.6
22202,2220.248,10.0,39200.0,150.5,0.6
22203,2220.348,9.65,36400.0,150.5,0.6
22204,2220.448,10.1,34800.0,150.5,0.6
22205,2220.548,10.1,38300.0,150.5,0.6
22206,2220.648,10.4,37500.0,150.5,0.6
22207,2220.748,9.95,36300.0,150.5,0.6
22208,2220.848,9.78,40900.0,150.5,0.6
22209,2220.948,10.3,40000.0,150.5,0.6
22210,2221.048,10.4,40200.0,150.5,0.6
22211,2221.148,10.1,42500.0,150.5,0.6
22212,2221.248,9.9,37900.0,150.5,0.6
22213,2221.348,9.8,37700.0,150.5,0.6
22214,2221.448,10.1,39300.0,150.5,0.6
22215,2221.548,10.4,35200.0,150.5,0.6
22216,2221.648,10.5,39000.0,150.5,0.6
22217,2221.748,9.85,38500.0,150.5,0.6
22218,2221.848,10.0,40200.0,150.5,0.6
22219,2221.948,10.2,40300.0,150.5,0.6
22220,2222.048,10.3,38200.0,150.5,0.6
22221,2222.148,10.3,37300.0,150.5,0.6
22222,2222.248,10.2,37500.0,150.5,0.6
22223,2222.348,9.82,37100.0,150.5,0.6
22224,2222.448,9.81,36800.0,150.5,0.6
22225,2222.548,10.1,36800.0,150.5,0.6
22226,2222.648,9.99,38400.0,150.5,0.6
22227,2222.748,9.94,38700.0,150.5,0.6
22228,2222.848,10.1,34300.0,150.5,0.6
22229,2222.948,10.1,37000.0,150.5,0.6
22230,2223.048,9.91,40100.0,150.5,0.6
22231,2223.148,9.75,40700.0,150.5,0.6
22232,2223.248,10.0,38100.0,150.5,0.6
22233,2223.348,10.3,39600.0,150.5,0.6
22234,2223.448,10.1,40800.0,150.5,0.6
22235,2223.548,10.1,40600.0,150.5,0.6
22236,2223.648,9.6,36100.0,150.5,0.6
22237,2223.748,10.3,39300.0,150.5,0.6
22238,2223.848,10.1,37800.0,150.5,0.6
22239,2223.948,10.4,35400.0,150.5,0.6
22240,2224.048,9.97,35800.0,0.0,0.0
22241,2224.148,10.1,39100.0,0.0,0.0
22242,2224.248,9.9,39300.0,0.0,0.0
22243,2224.348,9.62,38200.0,150.5,0.6
22244,2224.448,9.9,41700.0,150.5,0.6
22245,2224.548,9.96,39900.0,0.0,0.0
22246,2224.648,9.68,39300.0,0.0,0.0
22247,2224.748,9.76,37600.0,150.5,0.6
22248,2224.848,10.2,36800.0,150.5,0.6
22249,2224.948,9.72,38700.0,150.5,0.6
22250,2225.048,10.2,42400.0,150.5,0.6
22251,2225.148,9.9,38100.0,150.5,0.6
22252,2225.248,10.2,37900.0,150.5,0.6
22253,2225.348,9.64,38800.0,150.5,0.6
22254,2225.448,10.2,37200.0,150.5,0.6
22255,2225.548,10.0,44500.0,150.5,0.6
22256,2225.648,10.1,40700.0,150.5,0.6
22257,2225.748,10.5,35300.0,150.5,0.6
22258,2225.848,9.86,39400.0,150.5,0.6
22259,2225.948,9.75,39800.0,150.5,0.6
22260,2226.048,10.3,44300.0,0.0,0.0
22261,2226.148,10.2,37400.0,0.0,0.0
22262,2226.248,10.1,39000.0,0.0,0.0
22263,2226.348,9.67,39000.0,0.0,0.0
22264,2226.448,9.8,40200.0,0.0,0.0
22265,2226.548,10.3,39300.0,150.5,0.6
22266,2226.648,9.96,38500.0,150.5,0.6
22267,2226.748,10.1,39200.0,150.5,0.6
22268,2226.848,9.52,38500.0,150.5,0.6
22269,2226.948,10.6,37500.0,150.5,0.6
22270,2227.048,9.98,36400.0,150.5,0.6
22271,2227.148,9.98,39300.0,150.5,0.6
22272,2227.248,10.1,40300.0,150.5,0.6
22273,2227.348,9.9,41200.0,0.0,0.0
22274,2227.448,9.89,38000.0,0.0,0.0
22275,2227.548,9.31,35100.0,150.5,0.6
22276,2227.648,9.84,39200.0,150.5,0.6
22277,2227.748,10.4,36100.0,150.5,0.6
22278,2227.848,9.78,37800.0,150.5,0.6
22279,2227.948,9.75,41000.0,150.5,0.6
22280,2228.048,10.0,40400.0,150.5,0.6
22281,2228.148,9.75,40300.0,150.5,0.6
22282,2228.248,10.1,41700.0,150.5,0.6
22283,2228.348,9.94,42000.0,150.5,0.6
22284,2228.448,10.2,38600.0,150.5,0.6
22285,2228.548,9.96,40900.0,150.5,0.6
22286,2228.647,10.3,38900.0,150.5,0.6
22287,2228.747,9.9,38200.0,150.5,0.6
22288,2228.847,10.0,35200.0,150.5,0.6
22289,2228.947,9.98,40000.0,150.5,0.6
22290,2229.047,10.1,42700.0,0.0,0.0
22291,2229.147,9.92,36700.0,0.0,0.0
22292,2229.247,9.74,38300.0,0.0,0.0
22293,2229.347,10.2,37100.0,150.5,0.6
22294,2229.447,10.3,38500.0,150.5,0.6
22295,2229.547,9.45,36700.0,150.5,0.6
22296,2229.647,9.89,34700.0,150.5,0.6
22297,2229.747,10.2,42100.0,150.5,0.6
22298,2229.847,10.4,39900.0,150.5,0.6
22299,2229.947,9.9,36500.0,0.0,0.0
22300,2230.047,10.0,39800.0,0.0,0.0
22301,2230.147,9.74,37100.0,0.0,0.0
22302,2230.247,9.93,39000.0,0.0,0.0
22303,2230.347,10.2,36600.0,0.0,0.0
22304,2230.447,9.78,39400.0,150.5,0.6
22305,2230.547,9.98,37300.0,150.5,0.6
22306,2230.647,10.3,42600.0,150.5,0.6
22307,2230.747,9.93,38600.0,150.5,0.6
22308,2230.847,9.97,35500.0,150.5,0.6
22309,2230.947,9.93,40000.0,150.5,0.6
22310,2231.047,9.61,41000.0,150.5,0.6
22311,2231.147,9.98,41700.0,150.5,0.6
22312,2231.247,9.79,39100.0,150.5,0.6
22313,2231.347,10.3,38800.0,150.5,0.6
22314,2231.447,10.1,34900.0,150.5,0.6
22315,2231.547,10.2,39500.0,150.5,0.6
22316,2231.647,10.3,37500.0,150.5,0.6
22317,2231.747,10.2,40900.0,150.5,0.6
22318,2231.847,9.52,38700.0,150.5,0.6
22319,2231.947,9.82,36200.0,0.0,0.0
22320,2232.047,10.1,39500.0,0.0,0.0
22321,2232.147,10.1,38500.0,0.0,0.0
22322,2232.247,10.1,36900.0,150.5,0.6
22323,2232.347,9.86,40000.0,150.5,0.6
22324,2232.447,10.3,37800.0,150.5,0.6
22325,2232.547,9.82,34500.0,150.5,0.6
22326,2232.647,10.2,39900.0,150.5,0.6
22327,2232.747,9.99,41900.0,150.5,0.6
22328,2232.847,9.96,36100.0,150.5,0.6
22329,2232.947,10.2,41600.0,150.5,0.6
22330,2233.047,9.8,38100.0,150.5,0.6
22331,2233.147,9.77,39800.0,150.5,0.6
22332,2233.247,9.68,40600.0,150.5,0.6
22333,2233.347,10.2,41300.0,150.5,0.6
22334,2233.447,10.1,36900.0,150.5,0.6
22335,2233.547,9.89,40400.0,150.5,0.6
22336,2233.647,10.4,41000.0,150.5,0.6
22337,2233.747,10.2,42700.0,150.5,0.6
22338,2233.847,10.3,36200.0,150.5,0.6
22339,2233.947,9.97,40400.0,150.5,0.6
22340,2234.047,9.99,37400.0,150.5,0.6
22341,2234.147,9.86,41700.0,150.5,0.6
22342,2234.247,9.69,37200.0,150.5,0.6
22343,2234.347,10.4,40300.0,150.5,0.6
22344,2234.447,9.88,40800.0,150.5,0.6
22345,2234.547,9.83,36200.0,150.5,0.6
22346,2234.648,10.4,38800.0,150.5,0.6
22347,2234.748,9.75,39600.0,150.5,0.6
22348,2234.848,10.2,39800.0,150.5,0.6
22349,2234.948,9.97,41000.0,0.0,0.0
22350,2235.048,9.8,35400.0,0.0,0.0
22351,2235.148,10.1,37400.0,150.5,0.6
22352,2235.248,10.3,37300.0,150.5,0.6
22353,2235.348,10.3,41500.0,150.5,0.6
22354,2235.448,9.88,39300.0,150.5,0.6
22355,2235.548,9.97,37700.0,150.5,0.6
22356,2235.648,9.71,38800.0,150.5,0.6
22357,2235.748,9.69,37700.0,150.5,0.6
22358,2235.848,10.3,39100.0,150.5,0.6
22359,2235.948,10.2,35000.0,150.5,0.6
22360,2236.048,9.78,39000.0,150.5,0.6
22361,2236.148,10.0,37800.0,150.5,0.6
22362,2236.248,10.5,40500.0,150.5,0.6
22363,2236.348,9.66,38100.0,150.5,0.6
22364,2236.448,10.0,40700.0,150.5,0.6
22365,2236.548,9.78,37700.0,150.5,0.6
22366,2236.648,10.3,41000.0,150.5,0.6
22367,2236.748,9.93,38700.0,150.5,0.6
22368,2236.848,9.72,39000.0,150.5,0.6
22369,2236.948,9.87,41900.0,150.5,0.6
22370,2237.048,10.1,37600.0,0.0,0.0
22371,2237.148,9.76,37600.0,0.0,0.0
22372,2237.248,10.3,37400.0,0.0,0.0
22373,2237.348,10.1,40400.0,0.0,0.0
22374,2237.448,9.72,38900.0,0.0,0.0
22375,2237.548,10.2,38900.0,150.5,0.6
22376,2237.648,9.76,38500.0,150.5,0.6
22377,2237.748,9.89,41000.0,150.5,0.6
