Event,Timestamp,Width,Intensity,Stage x Position,Material Thickness
20870,2087.049,8.02,36600.0,134.0,0.2
20871,2087.149,8.17,34300.0,134.0,0.2
20872,2087.249,8.0,32800.0,134.0,0.2
20873,2087.349,7.82,33000.0,134.0,0.2
20874,2087.449,8.13,38400.0,134.0,0.2
20875,2087.549,7.93,38000.0,134.0,0.2
20876,2087.649,7.65,31800.0,134.0,0.2
20877,2087.749,7.76,32500.0,134.0,0.2
20878,2087.849,8.06,36000.0,0.0,0.0
20879,2087.949,7.72,34300.0,0.0,0.0
20880,2088.049,7.84,35900.0,0.0,0.0
20881,2088.149,7.93,35000.0,134.0,0.2
20882,2088.249,8.15,34200.0,134.0,0.2
20883,2088.349,7.93,32900.0,0.0,0.0
20884,2088.449,7.83,35000.0,0.0,0.0
20885,2088.549,8.23,32800.0,134.0,0.2
20886,2088.649,7.76,39200.0,0.0,0.0
20887,2088.749,7.95,34700.0,0.0,0.0
20888,2088.849,7.91,34200.0,0.0,0.0
20889,2088.949,8.3,39600.0,134.0,0.2
20890,2089.049,7.87,32600.0,134.0,0.2
20891,2089.149,7.91,33600.0,134.0,0.2
20892,2089.249,7.91,33600.0,0.0,0.0
20893,2089.349,7.49,33800.0,0.0,0.0
20894,2089.449,8.0,38000.0,0.0,0.0
20895,2089.549,8.08,35300.0,0.0,0.0
20896,2089.649,8.05,38100.0,134.0,0.2
20897,2089.749,7.8,34000.0,134.0,0.2
20898,2089.849,7.99,33500.0,134.0,0.2
20899,2089.949,8.0,35700.0,134.0,0.2
20900,2090.049,7.83,35000.0,0.0,0.0
20901,2090.149,7.77,35800.0,0.0,0.0
20902,2090.249,8.14,37700.0,0.0,0.0
20903,2090.349,7.57,34300.0,134.0,0.2
20904,2090.449,8.13,33200.0,134.0,0.2
20905,2090.549,8.13,34700.0,134.0,0.2
20906,2090.649,7.4,34100.0,134.0,0.2
20907,2090.749,8.19,37600.0,134.0,0.2
20908,2090.849,8.04,33500.0,134.0,0.2
20909,2090.949,8.16,38000.0,134.0,0.2
20910,2091.049,7.74,34600.0,134.0,0.2
20911,2091.149,7.75,33800.0,134.0,0.2
20912,2091.249,7.91,34900.0,134.0,0.2
20913,2091.349,8.03,32200.0,134.0,0.2
20914,2091.449,7.83,33700.0,134.0,0.2
20915,2091.549,8.16,35700.0,134.0,0.2
20916,2091.649,7.79,33500.0,134.0,0.2
20917,2091.749,8.01,31100.0,134.0,0.2
20918,2091.849,7.88,38100.0,134.0,0.2
20919,2091.949,7.76,33300.0,0.0,0.0
20920,2092.049,7.79,35300.0,0.0,0.0
20921,2092.149,7.87,34200.0,0.0,0.0
20922,2092.249,8.05,36100.0,0.0,0.0
20923,2092.349,7.86,31000.0,0.0,0.0
20924,2092.449,7.58,35000.0,0.0,0.0
20925,2092.549,7.98,32800.0,134.0,0.2
20926,2092.649,8.2,33700.0,0.0,0.0
20927,2092.749,8.14,35800.0,0.0,0.0
20928,2092.849,7.68,33300.0,134.0,0.2
20929,2092.949,7.69,35700.0,134.0,0.2
20930,2093.05,7.7,32600.0,134.0,0.2
20931,2093.15,7.77,37100.0,134.0,0.2
20932,2093.25,8.09,35300.0,134.0,0.2
20933,2093.35,7.91,34300.0,134.0,0.2
20934,2093.45,8.14,34500.0,134.0,0.2
20935,2093.55,7.8,31600.0,134.0,0.2
20936,2093.65,8.23,37400.0,134.0,0.2
20937,2093.75,8.11,37100.0,134.0,0.2
20938,2093.85,8.15,36300.0,134.0,0.2
20939,2093.95,8.25,35300.0,134.0,0.2
20940,2094.05,7.9,34700.0,134.0,0.2
20941,2094.15,7.96,34000.0,134.0,0.2
20942,2094.25,8.15,39000.0,134.0,0.2
20943,2094.35,8.09,38400.0,134.0,0.2
20944,2094.45,7.95,36500.0,0.0,0.0
20945,2094.55,7.82,31400.0,0.0,0.0
20946,2094.65,7.63,33700.0,134.0,0.2
20947,2094.75,7.99,37500.0,134.0,0.2
20948,2094.85,7.88,36100.0,134.0,0.2
20949,2094.949,7.73,39300.0,134.0,0.2
20950,2095.049,8.06,37000.0,134.0,0.2
20951,2095.149,8.03,33000.0,134.0,0.2
20952,2095.249,7.64,34600.0,134.0,0.2
20953,2095.349,7.59,35400.0,134.0,0.2
20954,2095.449,8.07,36400.0,0.0,0.0
20955,2095.549,7.55,33900.0,0.0,0.0
20956,2095.649,8.17,37300.0,134.0,0.2
20957,2095.749,8.21,36800.0,134.0,0.2
20958,2095.849,7.74,34900.0,0.0,0.0
20959,2095.949,7.35,34900.0,0.0,0.0
20960,2096.049,7.91,34700.0,0.0,0.0
20961,2096.149,7.86,34400.0,134.0,0.2
20962,2096.249,7.65,36400.0,134.0,0.2
20963,2096.349,7.85,33000.0,134.0,0.2
20964,2096.449,8.13,36100.0,134.0,0.2
20965,2096.549,8.14,34300.0,0.0,0.0
20966,2096.649,7.78,35700.0,0.0,0.0
20967,2096.749,8.14,40300.0,0.0,0.0
20968,2096.849,7.83,35800.0,134.0,0.2
20969,2096.949,8.02,37800.0,134.0,0.2
20970,2097.049,7.97,36600.0,0.0,0.0
20971,2097.149,7.67,35600.0,0.0,0.0
20972,2097.249,7.94,35500.0,134.0,0.2
20973,2097.349,7.7,33900.0,134.0,0.2
20974,2097.449,7.96,35300.0,134.0,0.2
20975,2097.549,8.07,37100.0,134.0,0.2
20976,2097.649,7.96,30600.0,134.0,0.2
20977,2097.749,7.94,35700.0,134.0,0.2
20978,2097.849,7.94,35400.0,134.0,0.2
20979,2097.949,7.92,34200.0,134.0,0.2
20980,2098.049,8.05,35000.0,0.0,0.0
20981,2098.149,8.08,35600.0,0.0,0.0
20982,2098.249,7.78,37400.0,0.0,0.0
20983,2098.349,7.88,37800.0,0.0,0.0
20984,2098.449,7.86,33700.0,134.0,0.2
20985,2098.549,8.11,35400.0,134.0,0.2
20986,2098.649,7.88,35800.0,134.0,0.2
20987,2098.749,8.19,34700.0,134.0,0.2
20988,2098.849,8.01,38500.0,134.0,0.2
20989,2098.949,8.2,35400.0,134.0,0.2
20990,2099.049,7.94,33400.0,134.0,0.2
20991,2099.149,7.91,33100.0,0.0,0.0
20992,2099.249,8.02,36300.0,0.0,0.0
20993,2099.349,8.05,37000.0,134.0,0.2
20994,2099.449,7.95,35200.0,134.0,0.2
20995,2099.549,8.02,35600.0,134.0,0.2
20996,2099.649,8.04,39100.0,134.0,0.2
20997,2099.749,7.65,34500.0,134.0,0.2
20998,2099.849,8.05,35600.0,134.0,0.2
20999,2099.949,8.04,33600.0,134.0,0.2
21000,2100.049,7.93,34000.0,134.0,0.2
21001,2100.149,7.75,34200.0,134.0,0.2
21002,2100.249,8.34,37700.0,134.0,0.2
21003,2100.349,7.89,35300.0,134.0,0.2
21004,2100.449,7.87,35100.0,0.0,0.0
21005,2100.549,7.73,34800.0,0.0,0.0
21006,2100.649,7.88,35300.0,0.0,0.0
21007,2100.749,8.0,34500.0,0.0,0.0
21008,2100.849,7.75,35500.0,0.0,0.0
21009,2100.949,7.93,40100.0,134.0,0.2
21010,2101.049,8.09,38000.0,134.0,0.2
21011,2101.149,7.85,33400.0,134.0,0.2
21012,2101.249,8.01,35200.0,134.0,0.2
21013,2101.349,8.06,37000.0,134.0,0.2
21014,2101.449,8.15,37000.0,134.0,0.2
21015,2101.549,7.9,34800.0,134.0,0.2
21016,2101.649,7.99,37200.0,134.0,0.2
21017,2101.749,8.06,35800.0,134.0,0.2
21018,2101.849,7.72,35100.0,0.0,0.0
21019,2101.949,7.93,34600.0,0.0,0.0
21020,2102.049,7.8,36000.0,0.0,0.0
21021,2102.149,7.98,34000.0,134.0,0.2
21022,2102.249,7.9,36700.0,134.0,0.2
21023,2102.349,7.96,35600.0,0.0,0.0
21024,2102.449,7.82,35700.0,0.0,0.0
21025,2102.549,8.16,35700.0,0.0,0.0
21026,2102.649,7.9,36700.0,0.0,0.0
21027,2102.749,7.91,36900.0,0.0,0.0
21028,2102.849,7.93,37200.0,0.0,0.0
21029,2102.949,8.17,32600.0,134.0,0.2
21030,2103.049,7.67,33000.0,134.0,0.2
21031,2103.149,7.66,33200.0,134.0,0.2
21032,2103.249,8.22,38900.0,134.0,0.2
21033,2103.349,7.95,38000.0,134.0,0.2
21034,2103.449,8.09,36500.0,134.0,0.2
21035,2103.549,7.96,32900.0,134.0,0.2
21036,2103.649,8.12,35000.0,0.0,0.0
21037,2103.749,8.01,36000.0,0.0,0.0
21038,2103.849,8.28,34200.0,0.0,0.0
21039,2103.949,8.03,34700.0,134.0,0.2
21040,2104.049,7.65,37300.0,134.0,0.2
21041,2104.149,7.52,33000.0,134.0,0.2
21042,2104.249,7.95,34300.0,134.0,0.2
21043,2104.349,7.9,36900.0,0.0,0.0
21044,2104.449,8.09,32200.0,0.0,0.0
21045,2104.549,7.9,34600.0,0.0,0.0
21046,2104.649,8.13,34900.0,134.0,0.2
21047,2104.749,7.84,31500.0,134.0,0.2
21048,2104.849,7.83,36400.0,134.0,0.2
21049,2104.949,7.94,34500.0,0.0,0.0
21050,2105.049,8.0,33700.0,0.0,0.0
21051,2105.149,7.83,33600.0,0.0,0.0
21052,2105.249,7.84,33700.0,134.0,0.2
21053,2105.349,7.88,36200.0,134.0,0.2
21054,2105.449,8.05,36500.0,134.0,0.2
21055,2105.549,8.26,33500.0,134.0,0.2
21056,2105.649,7.74,32400.0,0.0,0.0
21057,2105.749,8.16,38700.0,0.0,0.0
21058,2105.849,8.02,37000.0,134.0,0.2
21059,2105.949,8.14,37200.0,0.0,0.0
21060,2106.049,7.65,34000.0,0.0,0.0
21061,2106.149,7.8,34000.0,0.0,0.0
21062,2106.249,7.93,37000.0,134.0,0.2
21063,2106.349,8.12,31100.0,134.0,0.2
21064,2106.449,8.03,36900.0,134.0,0.2
21065,2106.549,8.09,34000.0,134.0,0.2
21066,2106.649,8.28,33600.0,134.0,0.2
21067,2106.749,8.24,37800.0,134.0,0.2
21068,2106.849,7.91,35800.0,134.0,0.2
21069,2106.949,8.1,38100.0,134.0,0.2
21070,2107.049,8.16,34600.0,134.0,0.2
21071,2107.148,7.87,37100.0,134.0,0.2
21072,2107.248,7.88,34200.0,134.0,0.2
21073,2107.348,8.04,33800.0,134.0,0.2
21074,2107.448,7.75,29900.0,134.0,0.2
21075,2107.548,7.77,33400.0,134.0,0.2
21076,2107.648,8.03,37800.0,134.0,0.2
21077,2107.749,7.71,34200.0,134.0,0.2
21078,2107.849,7.75,31200.0,134.0,0.2
21079,2107.949,8.22,33700.0,134.0,0.2
21080,2108.049,8.29,35400.0,134.0,0.2
21081,2108.149,8.02,35000.0,134.0,0.2
21082,2108.249,7.82,36800.0,134.0,0.2
21083,2108.349,8.01,32100.0,134.0,0.2
21084,2108.449,8.1,36100.0,134.0,0.2
21085,2108.549,8.0,35000.0,134.0,0.2
21086,2108.649,8.06,37900.0,134.0,0.2
21087,2108.749,8.13,36300.0,134.0,0.2
21088,2108.849,8.0,34800.0,134.0,0.2
21089,2108.949,7.87,36900.0,134.0,0.2
21090,2109.049,8.07,37300.0,134.0,0.2
21091,2109.149,7.82,30400.0,134.0,0.2
21092,2109.249,7.65,32200.0,134.0,0.2
21093,2109.349,7.61,35300.0,134.0,0.2
21094,2109.449,7.87,33600.0,134.0,0.2
21095,2109.549,8.1,32000.0,134.0,0.2
21096,2109.649,8.06,37100.0,134.0,0.2
21097,2109.749,8.25,34900.0,0.0,0.0
21098,2109.849,8.0,33600.0,0.0,0.0
21099,2109.949,8.08,35000.0,0.0,0.0
21100,2110.049,7.85,33500.0,134.0,0.2
21101,2110.149,7.8,36100.0,134.0,0.2
21102,2110.249,8.16,35600.0,0.0,0.0
21103,2110.349,7.76,32700.0,0.0,0.0
21104,2110.449,7.83,38600.0,0.0,0.0
21105,2110.549,7.85,36400.0,134.0,0.2
21106,2110.649,7.85,34500.0,134.0,0.2
21107,2110.749,7.78,33100.0,134.0,0.2
21108,2110.849,7.96,32500.0,134.0,0.2
21109,2110.949,8.02,36500.0,134.0,0.2
21110,2111.049,7.9,32200.0,134.0,0.2
21111,2111.149,7.99,36100.0,134.0,0.2
21112,2111.249,7.76,32900.0,134.0,0.2
21113,2111.349,7.65,31800.0,134.0,0.2
21114,2111.449,8.13,37400.0,134.0,0.2
21115,2111.549,7.74,36400.0,134.0,0.2
21116,2111.649,7.85,34800.0,134.0,0.2
21117,2111.749,8.0,33900.0,134.0,0.2
21118,2111.849,7.81,34800.0,134.0,0.2
21119,2111.949,7.85,32400.0,134.0,0.2
21120,2112.049,8.23,31800.0,134.0,0.2
21121,2112.149,8.13,36300.0,134.0,0.2
21122,2112.249,8.24,34600.0,134.0,0.2
21123,2112.349,7.96,32300.0,134.0,0.2
21124,2112.449,8.07,35000.0,0.0,0.0
21125,2112.549,7.95,34500.0,0.0,0.0
21126,2112.649,8.11,34900.0,134.0,0.2
21127,2112.749,7.98,32300.0,134.0,0.2
21128,2112.849,8.12,37800.0,0.0,0.0
21129,2112.949,7.89,35100.0,0.0,0.0
21130,2113.049,7.77,32200.0,0.0,0.0
21131,2113.149,7.61,31900.0,134.0,0.2
21132,2113.249,7.58,33400.0,0.0,0.0
21133,2113.349,7.74,34700.0,0.0,0.0
21134,2113.449,7.82,33200.0,0.0,0.0
21135,2113.549,7.99,35000.0,134.0,0.2
21136,2113.649,8.19,36800.0,134.0,0.2
21137,2113.749,8.0,33800.0,134.0,0.2
21138,2113.849,8.12,32000.0,134.0,0.2
21139,2113.949,7.73,34700.0,134.0,0.2
21140,2114.049,8.22,37400.0,0.0,0.0
21141,2114.149,8.09,33600.0,0.0,0.0
21142,2114.249,8.02,37100.0,134.0,0.2
21143,2114.349,7.71,32200.0,134.0,0.2
21144,2114.449,8.02,35400.0,134.0,0.2
21145,2114.549,8.18,36100.0,134.0,0.2
21146,2114.649,8.1,34400.0,134.0,0.2
21147,2114.749,8.07,31400.0,134.0,0.2
21148,2114.849,7.7,33900.0,0.0,0.0
21149,2114.949,7.55,34700.0,0.0,0.0
21150,2115.049,7.98,37500.0,134.0,0.2
21151,2115.149,7.93,33400.0,134.0,0.2
21152,2115.249,7.89,33200.0,134.0,0.2
21153,2115.349,7.9,38400.0,134.0,0.2
21154,2115.449,8.17,35100.0,0.0,0.0
21155,2115.549,8.05,32200.0,0.0,0.0
21156,2115.649,7.75,34600.0,0.0,0.0
21157,2115.749,7.93,34600.0,0.0,0.0
21158,2115.849,8.11,36000.0,134.0,0.2
21159,2115.949,7.86,35300.0,134.0,0.2
21160,2116.049,7.81,37200.0,134.0,0.2
21161,2116.149,7.9,31300.0,134.0,0.2
21162,2116.249,7.87,37000.0,134.0,0.2
21163,2116.349,8.08,37200.0,134.0,0.2
21164,2116.449,8.15,37500.0,134.0,0.2
21165,2116.549,7.9,37000.0,134.0,0.2
21166,2116.649,7.98,34800.0,134.0,0.2
21167,2116.749,7.8,30200.0,134.0,0.2
21168,2116.849,8.02,32500.0,0.0,0.0
21169,2116.949,7.97,34700.0,0.0,0.0
21170,2117.049,7.71,34000.0,0.0,0.0
21171,2117.149,7.96,33500.0,0.0,0.0
21172,2117.249,7.82,32900.0,0.0,0.0
21173,2117.349,8.0,33200.0,0.0,0.0
21174,2117.449,8.1,34200.0,134.0,0.2
21175,2117.549,8.19,38000.0,134.0,0.2
21176,2117.649,7.9,34600.0,134.0,0.2
21177,2117.749,8.03,36000.0,134.0,0.2
21178,2117.849,7.91,37300.0,134.0,0.2
21179,2117.949,7.81,33600.0,134.0,0.2
21180,2118.049,8.12,35500.0,134.0,0.2
21181,2118.149,8.0,31500.0,134.0,0.2
21182,2118.249,7.73,32400.0,134.0,0.2
21183,2118.349,8.04,36200.0,134.0,0.2
21184,2118.449,8.19,30800.0,134.0,0.2
21185,2118.549,7.91,37700.0,134.0,0.2
21186,2118.649,7.88,37000.0,134.0,0.2
21187,2118.749,7.58,34700.0,0.0,0.0
21188,2118.849,8.22,36700.0,0.0,0.0
21189,2118.949,8.2,35600.0,0.0,0.0
21190,2119.049,8.02,33400.0,134.0,0.2
21191,2119.149,8.45,35600.0,134.0,0.2
21192,2119.249,7.9,36900.0,134.0,0.2
21193,2119.348,7.88,37800.0,134.0,0.2
21194,2119.448,7.82,34000.0,134.0,0.2
21195,2119.548,8.14,36900.0,0.0,0.0
21196,2119.648,7.49,35300.0,0.0,0.0
21197,2119.748,8.36,37600.0,0.0,0.0
21198,2119.848,7.66,32300.0,134.0,0.2
21199,2119.948,7.97,35600.0,134.0,0.2
21200,2120.048,7.97,37200.0,134.0,0.2
21201,2120.148,8.04,37100.0,134.0,0.2
21202,2120.248,7.87,36300.0,134.0,0.2
21203,2120.348,7.72,34300.0,134.0,0.2
21204,2120.448,8.58,36000.0,134.0,0.2
21205,2120.548,8.0,35600.0,134.0,0.2
21206,2120.648,8.26,34000.0,134.0,0.2
21207,2120.748,8.04,35700.0,134.0,0.2
21208,2120.848,7.96,34900.0,0.0,0.0
21209,2120.948,8.05,35000.0,0.0,0.0
21210,2121.048,7.79,35900.0,134.0,0.2
21211,2121.148,7.93,39100.0,134.0,0.2
21212,2121.248,7.89,36400.0,134.0,0.2
21213,2121.348,7.99,35900.0,134.0,0.2
21214,2121.448,8.01,36100.0,134.0,0.2
21215,2121.548,7.99,37100.0,134.0,0.2
21216,2121.648,8.02,36500.0,134.0,0.2
21217,2121.748,7.99,35300.0,134.0,0.2
21218,2121.848,7.79,36100.0,134.0,0.2
21219,2121.948,8.32,34900.0,0.0,0.0
21220,2122.048,8.0,32400.0,0.0,0.0
21221,2122.148,7.92,35200.0,134.0,0.2
21222,2122.248,8.25,36100.0,134.0,0.2
21223,2122.349,7.72,38100.0,134.0,0.2
21224,2122.449,8.13,35100.0,134.0,0.2
21225,2122.549,7.8,35100.0,134.0,0.2
21226,2122.649,8.01,33200.0,134.0,0.2
21227,2122.749,7.92,35400.0,134.0,0.2
21228,2122.849,7.81,36100.0,134.0,0.2
21229,2122.949,7.95,32700.0,134.0,0.2
21230,2123.049,7.84,35800.0,0.0,0.0
21231,2123.149,7.97,35000.0,0.0,0.0
21232,2123.249,8.06,36200.0,0.0,0.0
21233,2123.349,7.62,33200.0,134.0,0.2
21234,2123.449,8.27,34200.0,134.0,0.2
21235,2123.549,7.69,34200.0,134.0,0.2
21236,2123.649,8.05,38500.0,0.0,0.0
21237,2123.749,7.71,36600.0,0.0,0.0
21238,2123.849,8.01,35000.0,0.0,0.0
21239,2123.949,8.13,38300.0,0.0,0.0
21240,2124.049,7.95,33500.0,0.0,0.0
21241,2124.149,7.7,34900.0,0.0,0.0
21242,2124.249,7.93,33800.0,0.0,0.0
21243,2124.349,7.66,34800.0,0.0,0.0
21244,2124.449,7.93,34900.0,134.0,0.2
21245,2124.549,8.25,32700.0,0.0,0.0
21246,2124.649,7.76,33600.0,0.0,0.0
21247,2124.749,7.88,39700.0,134.0,0.2
21248,2124.849,8.01,32200.0,134.0,0.2
21249,2124.949,7.83,37500.0,134.0,0.2
21250,2125.049,7.87,32400.0,134.0,0.2
21251,2125.149,7.95,35100.0,134.0,0.2
21252,2125.249,8.05,40000.0,134.0,0.2
21253,2125.349,7.99,36900.0,134.0,0.2
21254,2125.449,7.84,37600.0,134.0,0.2
21255,2125.549,8.12,37100.0,134.0,0.2
21256,2125.649,7.82,36800.0,134.0,0.2
21257,2125.749,8.17,38400.0,134.0,0.2
21258,2125.849,8.0,36700.0,134.0,0.2
21259,2125.949,7.94,33000.0,134.0,0.2
21260,2126.049,8.03,39600.0,134.0,0.2
21261,2126.149,8.12,36400.0,134.0,0.2
21262,2126.249,7.9,37000.0,134.0,0.2
21263,2126.349,8.1,33200.0,134.0,0.2
21264,2126.449,7.8,34700.0,134.0,0.2
21265,2126.549,8.11,39000.0,134.0,0.2
21266,2126.649,7.93,33900.0,134.0,0.2
21267,2126.749,8.13,35000.0,134.0,0.2
21268,2126.849,7.89,34900.0,134.0,0.2
21269,2126.949,8.0,35400.0,134.0,0.2
21270,2127.049,8.22,34400.0,0.0,0.0
21271,2127.149,7.65,34000.0,0.0,0.0
21272,2127.249,8.01,33100.0,134.0,0.2
21273,2127.349,8.16,34100.0,134.0,0.2
21274,2127.449,8.05,35200.0,134.0,0.2
21275,2127.549,8.38,31100.0,0.0,0.0
21276,2127.649,7.91,32500.0,0.0,0.0
21277,2127.749,7.8,30300.0,134.0,0.2
21278,2127.849,7.96,33100.0,134.0,0.2
21279,2127.949,7.79,34800.0,134.0,0.2
21280,2128.049,7.73,35800.0,134.0,0.2
21281,2128.149,7.66,32700.0,134.0,0.2
21282,2128.249,8.11,35100.0,134.0,0.2
21283,2128.349,8.06,35900.0,0.0,0.0
21284,2128.449,7.9,37800.0,0.0,0.0
21285,2128.549,8.06,33800.0,0.0,0.0
21286,2128.649,8.3,33800.0,0.0,0.0
21287,2128.749,7.95,36700.0,0.0,0.0
21288,2128.849,8.09,34200.0,0.0,0.0
21289,2128.949,8.17,33200.0,0.0,0.0
21290,2129.049,8.05,35600.0,0.0,0.0
21291,2129.149,7.8,34400.0,0.0,0.0
21292,2129.249,8.13,40300.0,0.0,0.0
21293,2129.349,8.0,37300.0,0.0,0.0
21294,2129.449,8.07,37900.0,0.0,0.0
21295,2129.549,8.22,34000.0,0.0,0.0
21296,2129.649,7.98,37300.0,0.0,0.0
21297,2129.749,8.07,36800.0,0.0,0.0
21298,2129.849,8.12,34000.0,0.0,0.0
21299,2129.878,7.56,35700.0,0.0,0.0
21300,2130.049,8.23,35100.0,0.0,0.0
21301,2130.149,7.97,37500.0,0.0,0.0
21302,2130.249,8.08,37100.0,0.0,0.0
21303,2130.349,8.22,33900.0,0.0,0.0
21304,2130.449,8.33,39100.0,0.0,0.0
21305,2130.549,7.75,37700.0,0.0,0.0
21306,2130.649,7.91,34000.0,0.0,0.0
21307,2130.749,7.94,34000.0,0.0,0.0
21308,2130.849,8.15,36100.0,0.0,0.0
21309,2130.949,7.82,34900.0,0.0,0.0
21310,2131.049,8.04,35500.0,0.0,0.0
21311,2131.149,8.16,37300.0,0.0,0.0
21312,2131.249,7.64,34500.0,0.0,0.0
21313,2131.349,7.94,32300.0,0.0,0.0
21314,2131.449,7.8,33800.0,0.0,0.0
21315,2131.548,8.25,32100.0,0.0,0.0
21316,2131.648,7.76,35200.0,0.0,0.0
21317,2131.748,7.83,33000.0,0.0,0.0
21318,2131.848,7.76,33100.0,0.0,0.0
21319,2131.948,7.77,32800.0,0.0,0.0
21320,2132.048,8.15,36500.0,0.0,0.0
21321,2132.148,8.07,34500.0,0.0,0.0
21322,2132.248,7.73,35700.0,0.0,0.0
21323,2132.348,8.18,34700.0,0.0,0.0
21324,2132.448,8.14,37900.0,0.0,0.0
21325,2132.548,7.92,35000.0,0.0,0.0
21326,2132.648,8.14,36400.0,0.0,0.0
21327,2132.748,7.87,36500.0,0.0,0.0
21328,2132.848,8.09,32900.0,0.0,0.0
21329,2132.948,7.85,35000.0,0.0,0.0
21330,2133.048,8.06,36700.0,0.0,0.0
21331,2133.148,8.17,38100.0,0.0,0.0
21332,2133.248,8.04,36600.0,0.0,0.0
21333,2133.348,7.83,37000.0,0.0,0.0
21334,2133.448,8.13,34700.0,0.0,0.0
21335,2133.548,8.23,37900.0,0.0,0.0
21336,2133.648,8.21,35600.0,0.0,0.0
21337,2133.748,8.04,35100.0,0.0,0.0
21338,2133.848,7.96,35400.0,0.0,0.0
21339,2133.948,8.21,32600.0,0.0,0.0
21340,2134.048,8.03,32300.0,150.5,0.6
21341,2134.148,8.13,37600.0,0.0,0.0
21342,2134.248,8.22,31700.0,0.0,0.0
21343,2134.348,9.42,34600.0,150.5,0.6
21344,2134.448,9.91,30900.0,150.5,0.6
21345,2134.548,9.46,30500.0,150.5,0.6
21346,2134.648,9.89,28100.0,150.5,0.6
21347,2134.748,9.65,28700.0,150.5,0.6
21348,2134.848,9.71,30100.0,150.5,0.6
21349,2134.948,10.3,28900.0,150.5,0.6
21350,2135.048,10.1,29000.0,150.5,0.6
21351,2135.148,9.54,30600.0,0.0,0.0
21352,2135.248,9.49,30300.0,0.0,0.0
21353,2135.348,10.1,34800.0,150.5,0.6
21354,2135.448,9.86,31700.0,150.5,0.6
21355,2135.548,9.64,31700.0,150.5,0.6
21356,2135.648,10.6,27400.0,150.5,0.6
21357,2135.748,9.8,26200.0,150.5,0.6
21358,2135.848,9.71,32300.0,150.5,0.6
21359,2135.948,10.1,30300.0,0.0,0.0
21360,2136.048,9.73,29700.0,0.0,0.0
21361,2136.148,10.1,30200.0,0.0,0.0
21362,2136.248,10.1,29500.0,150.5,0.6
21363,2136.348,9.86,26900.0,150.5,0.6
21364,2136.448,10.2,32100.0,150.5,0.6
21365,2136.548,9.92,30800.0,150.5,0.6
21366,2136.648,10.3,28700.0,150.5,0.6
21367,2136.748,9.84,26000.0,150.5,0.6
21368,2136.848,9.61,29200.0,150.5,0.6
21369,2136.948,9.95,27700.0,150.5,0.6
21370,2137.049,10.1,27800.0,150.5,0.6
21371,2137.149,9.94,29600.0,0.0,0.0
21372,2137.249,10.0,32200.0,0.0,0.0
21373,2137.349,10.2,29800.0,0.0,0.0
21374,2137.449,9.49,27900.0,0.0,0.0
21375,2137.549,9.78,32700.0,0.0,0.0
21376,2137.649,9.93,29200.0,0.0,0.0
21377,2137.749,9.99,28100.0,0.0,0.0
21378,2137.849,10.3,31000.0,0.0,0.0
21379,2137.949,9.87,30600.0,150.5,0.6
21380,2138.049,9.83,28700.0,150.5,0.6
21381,2138.149,9.62,31700.0,150.5,0.6
21382,2138.249,10.1,31700.0,150.5,0.6
21383,2138.349,10.0,28500.0,150.5,0.6
21384,2138.449,9.8,30200.0,150.5,0.6
21385,2138.549,9.75,30800.0,150.5,0.6
21386,2138.649,10.0,28600.0,150.5,0.6
21387,2138.749,9.85,29500.0,150.5,0.6
21388,2138.849,10.3,29700.0,150.5,0.6
21389,2138.949,9.23,31200.0,150.5,0.6
21390,2139.049,9.82,28600.0,150.5,0.6
21391,2139.149,10.0,29700.0,0.0,0.0
21392,2139.249,9.7,29500.0,0.0,0.0
21393,2139.349,10.1,28800.0,0.0,0.0
21394,2139.449,9.85,30800.0,0.0,0.0
21395,2139.549,10.1,32900.0,150.5,0.6
21396,2139.649,10.1,32000.0,150.5,0.6
21397,2139.749,9.73,26400.0,150.5,0.6
21398,2139.849,9.72,26200.0,150.5,0.6
21399,2139.949,10.1,27000.0,150.5,0.6
21400,2140.049,9.77,29600.0,150.5,0.6
21401,2140.149,9.91,25100.0,150.5,0.6
21402,2140.249,9.4,29000.0,150.5,0.6
21403,2140.349,9.98,26300.0,150.5,0.6
21404,2140.449,10.2,25800.0,150.5,0.6
21405,2140.549,9.89,29200.0,0.0,0.0
21406,2140.649,9.58,29000.0,0.0,0.0
21407,2140.749,9.93,31000.0,0.0,0.0
21408,2140.849,9.84,29900.0,0.0,0.0
21409,2140.949,10.2,28600.0,150.5,0.6
21410,2141.049,9.88,27700.0,150.5,0.6
21411,2141.149,9.66,30000.0,150.5,0.6
21412,2141.249,10.1,27100.0,150.5,0.6
21413,2141.349,9.62,27400.0,150.5,0.6
21414,2141.449,10.0,30000.0,150.5,0.6
21415,2141.549,9.68,28700.0,150.5,0.6
21416,2141.649,9.69,28500.0,150.5,0.6
21417,2141.749,10.0,27100.0,150.5,0.6
21418,2141.849,9.97,30800.0,150.5,0.6
21419,2141.949,10.8,31000.0,150.5,0.6
21420,2142.049,9.91,32400.0,0.0,0.0
21421,2142.149,10.3,28100.0,0.0,0.0
21422,2142.249,10.2,26200.0,0.0,0.0
21423,2142.349,10.1,31100.0,150.5,0.6
21424,2142.449,9.32,31500.0,150.5,0.6
21425,2142.549,10.0,28700.0,150.5,0.6
21426,2142.649,10.2,28400.0,150.5,0.6
21427,2142.749,9.47,26600.0,150.5,0.6
